npixels	filename	Strain	Plate	Col	Row	PlateID	Sticker.size	Normalized.size	Hull.area	Normalized.hull.area
1767	376.4.col4.row3.jpeg	376	4	col4	row3	376.4	1565	1.12907348242812	2937	1.87667731629393
1591	CL18.1.col1.row1.jpeg	CL18	1	col1	row1	CL18.1	1584	1.00441919191919	2443.5	1.54261363636364
0	CL18.1.col1.row2.jpeg	CL18	1	col1	row2	CL18.1	1584	0	0	0
0	CL18.1.col1.row3.jpeg	CL18	1	col1	row3	CL18.1	1584	0	0	0
3091	CL18.1.col2.row1.jpeg	CL18	1	col2	row1	CL18.1	1584	1.95138888888889	5910.5	3.73137626262626
1728	CL18.1.col2.row2.jpeg	CL18	1	col2	row2	CL18.1	1584	1.09090909090909	3093	1.95265151515152
0	CL18.1.col2.row3.jpeg	CL18	1	col2	row3	CL18.1	1584	0	0	0
1573	CL18.1.col3.row1.jpeg	CL18	1	col3	row1	CL18.1	1584	0.993055555555556	3433.5	2.16761363636364
870	CL18.1.col3.row2.jpeg	CL18	1	col3	row2	CL18.1	1584	0.549242424242424	1435.5	0.90625
932	CL18.1.col3.row3.jpeg	CL18	1	col3	row3	CL18.1	1584	0.588383838383838	1895.5	1.19665404040404
0	CL18.1.col4.row1.jpeg	CL18	1	col4	row1	CL18.1	1584	0	0	0
815	CL18.1.col4.row2.jpeg	CL18	1	col4	row2	CL18.1	1584	0.514520202020202	2212	1.39646464646465
1209	CL18.1.col4.row3.jpeg	CL18	1	col4	row3	CL18.1	1584	0.763257575757576	2194.5	1.38541666666667
679	CL18.2.col1.row1.jpeg	CL18	2	col1	row1	CL18.2	1575	0.431111111111111	1579.5	1.00285714285714
112	CL18.2.col1.row2.jpeg	CL18	2	col1	row2	CL18.2	1575	0.0711111111111111	268.5	0.17047619047619
16	CL18.2.col1.row3.jpeg	CL18	2	col1	row3	CL18.2	1575	0.0101587301587302	121.5	0.0771428571428571
3477	CL18.2.col2.row1.jpeg	CL18	2	col2	row1	CL18.2	1575	2.20761904761905	7138.5	4.53238095238095
1018	CL18.2.col2.row2.jpeg	CL18	2	col2	row2	CL18.2	1575	0.646349206349206	2289	1.45333333333333
1337	CL18.2.col2.row3.jpeg	CL18	2	col2	row3	CL18.2	1575	0.848888888888889	2925.5	1.85746031746032
879	CL18.2.col3.row1.jpeg	CL18	2	col3	row1	CL18.2	1575	0.558095238095238	1956	1.24190476190476
577	CL18.2.col3.row2.jpeg	CL18	2	col3	row2	CL18.2	1575	0.366349206349206	1171	0.743492063492064
1649	CL18.2.col3.row3.jpeg	CL18	2	col3	row3	CL18.2	1575	1.04698412698413	3260.5	2.07015873015873
0	CL18.2.col4.row1.jpeg	CL18	2	col4	row1	CL18.2	1575	0	0	0
60	CL18.2.col4.row2.jpeg	CL18	2	col4	row2	CL18.2	1575	0.0380952380952381	173.5	0.11015873015873
3	CL18.2.col4.row3.jpeg	CL18	2	col4	row3	CL18.2	1575	0.0019047619047619	22	0.013968253968254
0	CL18.3.col1.row1.jpeg	CL18	3	col1	row1	CL18.3	1576	0	0	0
0	CL18.3.col1.row2.jpeg	CL18	3	col1	row2	CL18.3	1576	0	0	0
0	CL18.3.col1.row3.jpeg	CL18	3	col1	row3	CL18.3	1576	0	0	0
959	CL18.3.col2.row1.jpeg	CL18	3	col2	row1	CL18.3	1576	0.608502538071066	1901.5	1.20653553299492
1458	CL18.3.col2.row2.jpeg	CL18	3	col2	row2	CL18.3	1576	0.9251269035533	2746	1.74238578680203
2932	CL18.3.col2.row3.jpeg	CL18	3	col2	row3	CL18.3	1576	1.86040609137056	6143	3.89784263959391
3558	CL18.3.col3.row1.jpeg	CL18	3	col3	row1	CL18.3	1576	2.25761421319797	6893	4.37373096446701
575	CL18.3.col3.row2.jpeg	CL18	3	col3	row2	CL18.3	1576	0.364847715736041	1039	0.659263959390863
3389	CL18.3.col3.row3.jpeg	CL18	3	col3	row3	CL18.3	1576	2.1503807106599	5449.5	3.45780456852792
1530	CL18.3.col4.row1.jpeg	CL18	3	col4	row1	CL18.3	1576	0.970812182741117	3299.5	2.09359137055838
94	CL18.3.col4.row2.jpeg	CL18	3	col4	row2	CL18.3	1576	0.0596446700507614	353	0.223984771573604
2000	CL18.3.col4.row3.jpeg	CL18	3	col4	row3	CL18.3	1576	1.26903553299492	3804	2.41370558375635
1005	CL18.4.col1.row1.jpeg	CL18	4	col1	row1	CL18.4	1557	0.645472061657033	2366.5	1.5199100834939
1170	CL18.4.col1.row2.jpeg	CL18	4	col1	row2	CL18.4	1557	0.751445086705202	2229.5	1.43192035966602
2111	CL18.4.col1.row3.jpeg	CL18	4	col1	row3	CL18.4	1557	1.3558124598587	4911.5	3.15446371226718
1089	CL18.4.col2.row1.jpeg	CL18	4	col2	row1	CL18.4	1557	0.699421965317919	2394	1.53757225433526
2171	CL18.4.col2.row2.jpeg	CL18	4	col2	row2	CL18.4	1557	1.39434810533076	5199	3.33911368015414
0	CL18.4.col2.row3.jpeg	CL18	4	col2	row3	CL18.4	1557	0	0	0
974	CL18.4.col3.row1.jpeg	CL18	4	col3	row1	CL18.4	1557	0.625561978163134	2475	1.58959537572254
1221	CL18.4.col3.row2.jpeg	CL18	4	col3	row2	CL18.4	1557	0.784200385356455	2874	1.84585741811175
1303	CL18.4.col3.row3.jpeg	CL18	4	col3	row3	CL18.4	1557	0.836865767501606	3115.5	2.0009633911368
332	CL18.4.col4.row1.jpeg	CL18	4	col4	row1	CL18.4	1557	0.213230571612075	808.5	0.519267822736031
972	CL18.4.col4.row2.jpeg	CL18	4	col4	row2	CL18.4	1557	0.624277456647399	1798.5	1.15510597302505
1173	CL18.4.col4.row3.jpeg	CL18	4	col4	row3	CL18.4	1557	0.753371868978805	2275	1.461143224149
2165	CL41.1.col1.row1.jpeg	CL41	1	col1	row1	CL41.1	1614	1.34138785625774	5078	3.14622057001239
512	CL41.1.col1.row2.jpeg	CL41	1	col1	row2	CL41.1	1614	0.317224287484511	1177	0.729244114002478
0	CL41.1.col1.row3.jpeg	CL41	1	col1	row3	CL41.1	1614	0	0	0
287	CL41.1.col2.row1.jpeg	CL41	1	col2	row1	CL41.1	1614	0.177819083023544	478.5	0.296468401486989
1207	CL41.1.col2.row2.jpeg	CL41	1	col2	row2	CL41.1	1614	0.747831474597274	2541	1.57434944237918
1577	CL41.1.col2.row3.jpeg	CL41	1	col2	row3	CL41.1	1614	0.977075588599752	3250.5	2.0139405204461
1247	CL41.1.col3.row1.jpeg	CL41	1	col3	row1	CL41.1	1614	0.772614622057001	2511	1.55576208178439
2257	CL41.1.col3.row2.jpeg	CL41	1	col3	row2	CL41.1	1614	1.39838909541512	4241.5	2.62794299876084
1195	CL41.1.col3.row3.jpeg	CL41	1	col3	row3	CL41.1	1614	0.740396530359356	2529	1.56691449814126
2175	CL41.1.col4.row1.jpeg	CL41	1	col4	row1	CL41.1	1614	1.34758364312268	4049	2.5086741016109
98	CL41.1.col4.row2.jpeg	CL41	1	col4	row2	CL41.1	1614	0.0607187112763321	278.5	0.172552664188352
2131	CL41.1.col4.row3.jpeg	CL41	1	col4	row3	CL41.1	1614	1.32032218091698	3386	2.09789343246592
2046	CL41.2.col1.row1.jpeg	CL41	2	col1	row1	CL41.2	1578	1.29657794676806	3612	2.28897338403042
2825	CL41.2.col1.row2.jpeg	CL41	2	col1	row2	CL41.2	1578	1.79024081115336	5928	3.75665399239544
1103	CL41.2.col1.row3.jpeg	CL41	2	col1	row3	CL41.2	1578	0.698986058301648	2058.5	1.30449936628644
3253	CL41.2.col2.row1.jpeg	CL41	2	col2	row1	CL41.2	1578	2.06147021546261	5122.5	3.24619771863118
1087	CL41.2.col2.row2.jpeg	CL41	2	col2	row2	CL41.2	1578	0.688846641318124	2458	1.55766793409379
0	CL41.2.col2.row3.jpeg	CL41	2	col2	row3	CL41.2	1578	0	0	0
7	CL41.2.col3.row1.jpeg	CL41	2	col3	row1	CL41.2	1578	0.00443599493029151	69.5	0.04404309252218
1	CL41.2.col3.row2.jpeg	CL41	2	col3	row2	CL41.2	1578	0.000633713561470215	15.5	0.00982256020278834
1815	CL41.2.col3.row3.jpeg	CL41	2	col3	row3	CL41.2	1578	1.15019011406844	3346.5	2.12072243346008
2840	CL41.2.col4.row1.jpeg	CL41	2	col4	row1	CL41.2	1578	1.79974651457541	5310.5	3.36533586818758
2131	CL41.2.col4.row2.jpeg	CL41	2	col4	row2	CL41.2	1578	1.35044359949303	4107.5	2.60297845373891
3062	CL41.2.col4.row3.jpeg	CL41	2	col4	row3	CL41.2	1578	1.9404309252218	5262	3.33460076045627
2422	CL41.3.col1.row1.jpeg	CL41	3	col1	row1	CL41.3	1571	1.54169318905156	4284.5	2.72724379376193
2173	CL41.3.col1.row2.jpeg	CL41	3	col1	row2	CL41.3	1571	1.38319541693189	4027	2.56333545512412
1136	CL41.3.col1.row3.jpeg	CL41	3	col1	row3	CL41.3	1571	0.723106301718651	1743	1.10948440483768
1646	CL41.3.col2.row1.jpeg	CL41	3	col2	row1	CL41.3	1571	1.04774029280713	3311	2.1075747931254
1534	CL41.3.col2.row2.jpeg	CL41	3	col2	row2	CL41.3	1571	0.97644812221515	2661.5	1.69414385741566
1842	CL41.3.col2.row3.jpeg	CL41	3	col2	row3	CL41.3	1571	1.17250159134309	3570	2.27243793761935
847	CL41.3.col3.row1.jpeg	CL41	3	col3	row1	CL41.3	1571	0.539147040101846	1660.5	1.05697008274984
1575	CL41.3.col3.row2.jpeg	CL41	3	col3	row2	CL41.3	1571	1.00254614894971	2759	1.75620623806493
1701	CL41.3.col3.row3.jpeg	CL41	3	col3	row3	CL41.3	1571	1.08274984086569	3157	2.00954805856143
772	CL41.3.col4.row1.jpeg	CL41	3	col4	row1	CL41.3	1571	0.491406747294717	1502.5	0.956397199236155
0	CL41.3.col4.row2.jpeg	CL41	3	col4	row2	CL41.3	1571	0	0	0
2032	CL41.3.col4.row3.jpeg	CL41	3	col4	row3	CL41.3	1571	1.29344366645449	3539	2.25270528325907
2021	CL41.4.col1.row1.jpeg	CL41	4	col1	row1	CL41.4	1559	1.2963438101347	4159	2.66773572803079
1340	CL41.4.col1.row2.jpeg	CL41	4	col1	row2	CL41.4	1559	0.85952533675433	2793.5	1.79185375240539
0	CL41.4.col1.row3.jpeg	CL41	4	col1	row3	CL41.4	1559	0	0	0
1345	CL41.4.col2.row1.jpeg	CL41	4	col2	row1	CL41.4	1559	0.862732520846697	2191	1.40538806927518
1805	CL41.4.col2.row2.jpeg	CL41	4	col2	row2	CL41.4	1559	1.15779345734445	3880	2.48877485567672
735	CL41.4.col2.row3.jpeg	CL41	4	col2	row3	CL41.4	1559	0.471456061577935	1563.5	1.00288646568313
0	CL41.4.col3.row1.jpeg	CL41	4	col3	row1	CL41.4	1559	0	0	0
0	CL41.4.col3.row2.jpeg	CL41	4	col3	row2	CL41.4	1559	0	0	0
1878	CL41.4.col3.row3.jpeg	CL41	4	col3	row3	CL41.4	1559	1.20461834509301	3931	2.52148813341886
2266	CL41.4.col4.row1.jpeg	CL41	4	col4	row1	CL41.4	1559	1.45349583066068	4813.5	3.08755612572162
1697	CL41.4.col4.row2.jpeg	CL41	4	col4	row2	CL41.4	1559	1.08851828094933	3214.5	2.06189865298268
2234	CL41.4.col4.row3.jpeg	CL41	4	col4	row3	CL41.4	1559	1.43296985246953	4121	2.6433611289288
2335	CL73.1.col1.row1.jpeg	CL73	1	col1	row1	CL73.1	1578	1.47972116603295	4585	2.90557667934094
497	CL73.1.col1.row2.jpeg	CL73	1	col1	row2	CL73.1	1578	0.314955640050697	1128	0.714828897338403
3095	CL73.1.col1.row3.jpeg	CL73	1	col1	row3	CL73.1	1578	1.96134347275032	6449.5	4.08713561470215
0	CL73.1.col2.row1.jpeg	CL73	1	col2	row1	CL73.1	1578	0	0	0
2148	CL73.1.col2.row2.jpeg	CL73	1	col2	row2	CL73.1	1578	1.36121673003802	4667.5	2.95785804816223
2443	CL73.1.col2.row3.jpeg	CL73	1	col2	row3	CL73.1	1578	1.54816223067174	4711	2.98542458808619
1009	CL73.1.col3.row1.jpeg	CL73	1	col3	row1	CL73.1	1578	0.639416983523447	2101	1.33143219264892
0	CL73.1.col3.row2.jpeg	CL73	1	col3	row2	CL73.1	1578	0	0	0
0	CL73.1.col3.row3.jpeg	CL73	1	col3	row3	CL73.1	1578	0	0	0
14	CL73.1.col4.row1.jpeg	CL73	1	col4	row1	CL73.1	1578	0.00887198986058302	173.5	0.109949302915082
2284	CL73.1.col4.row2.jpeg	CL73	1	col4	row2	CL73.1	1578	1.44740177439797	4573.5	2.89828897338403
804	CL73.1.col4.row3.jpeg	CL73	1	col4	row3	CL73.1	1578	0.509505703422053	1772.5	1.12325728770596
2458	CL73.2.col1.row1.jpeg	CL73	2	col1	row1	CL73.2	1563	1.57261676263596	4941.5	3.16154830454255
1443	CL73.2.col1.row2.jpeg	CL73	2	col1	row2	CL73.2	1563	0.923224568138196	2826.5	1.80838131797825
1571	CL73.2.col1.row3.jpeg	CL73	2	col1	row3	CL73.2	1563	1.00511836212412	2956	1.89123480486244
561	CL73.2.col2.row1.jpeg	CL73	2	col2	row1	CL73.2	1563	0.358925143953935	1308.5	0.837172104926424
645	CL73.2.col2.row2.jpeg	CL73	2	col2	row2	CL73.2	1563	0.412667946257198	1088	0.696097248880358
1614	CL73.2.col2.row3.jpeg	CL73	2	col2	row3	CL73.2	1563	1.03262955854127	3856	2.46705054382598
864	CL73.2.col3.row1.jpeg	CL73	2	col3	row1	CL73.2	1563	0.55278310940499	1358.5	0.869161868202175
1108	CL73.2.col3.row2.jpeg	CL73	2	col3	row2	CL73.2	1563	0.708893154190659	2296.5	1.46928982725528
993	CL73.2.col3.row3.jpeg	CL73	2	col3	row3	CL73.2	1563	0.63531669865643	1823	1.16634676903391
298	CL73.2.col4.row1.jpeg	CL73	2	col4	row1	CL73.2	1563	0.19065898912348	2079.5	1.33045425463852
853	CL73.2.col4.row2.jpeg	CL73	2	col4	row2	CL73.2	1563	0.545745361484325	1747.5	1.11804222648752
0	CL73.2.col4.row3.jpeg	CL73	2	col4	row3	CL73.2	1563	0	0	0
2122	CL73.3.col1.row1.jpeg	CL73	3	col1	row1	CL73.3	1549	1.36991607488702	5331	3.44157520981278
1695	CL73.3.col1.row2.jpeg	CL73	3	col1	row2	CL73.3	1549	1.0942543576501	3605	2.32730794060684
2156	CL73.3.col1.row3.jpeg	CL73	3	col1	row3	CL73.3	1549	1.39186571981924	4484.5	2.89509360877986
3072	CL73.3.col2.row1.jpeg	CL73	3	col2	row1	CL73.3	1549	1.98321497740478	6693	4.3208521626856
1780	CL73.3.col2.row2.jpeg	CL73	3	col2	row2	CL73.3	1549	1.14912846998063	3667.5	2.36765655261459
1355	CL73.3.col2.row3.jpeg	CL73	3	col2	row3	CL73.3	1549	0.874757908327954	2456	1.58553905745642
3416	CL73.3.col3.row1.jpeg	CL73	3	col3	row1	CL73.3	1549	2.20529373789542	6819.5	4.40251775338928
1069	CL73.3.col3.row2.jpeg	CL73	3	col3	row2	CL73.3	1549	0.690122659780504	4875	3.14719173660426
2150	CL73.3.col3.row3.jpeg	CL73	3	col3	row3	CL73.3	1549	1.38799225306649	4279.5	2.76275016139445
1327	CL73.3.col4.row1.jpeg	CL73	3	col4	row1	CL73.3	1549	0.856681730148483	2748.5	1.77437056165268
4555	CL73.3.col4.row2.jpeg	CL73	3	col4	row2	CL73.3	1549	2.9406068431246	10946	7.06649451258877
1112	CL73.3.col4.row3.jpeg	CL73	3	col4	row3	CL73.3	1549	0.717882504841833	2349.5	1.51678502259522
2318	CL73.4.col1.row1.jpeg	CL73	4	col1	row1	CL73.4	1581	1.46616065781151	4691.5	2.9674256799494
489	CL73.4.col1.row2.jpeg	CL73	4	col1	row2	CL73.4	1581	0.309297912713473	1246	0.788108791903858
2969	CL73.4.col1.row3.jpeg	CL73	4	col1	row3	CL73.4	1581	1.87792536369386	6199.5	3.92125237191651
0	CL73.4.col2.row1.jpeg	CL73	4	col2	row1	CL73.4	1581	0	0	0
2099	CL73.4.col2.row2.jpeg	CL73	4	col2	row2	CL73.4	1581	1.32764073371284	4910	3.1056293485136
2431	CL73.4.col2.row3.jpeg	CL73	4	col2	row3	CL73.4	1581	1.53763440860215	5101	3.22643896268185
988	CL73.4.col3.row1.jpeg	CL73	4	col3	row1	CL73.4	1581	0.624920936116382	1637.5	1.03573687539532
0	CL73.4.col3.row2.jpeg	CL73	4	col3	row2	CL73.4	1581	0	0	0
0	CL73.4.col3.row3.jpeg	CL73	4	col3	row3	CL73.4	1581	0	0	0
28	CL73.4.col4.row1.jpeg	CL73	4	col4	row1	CL73.4	1581	0.0177103099304238	84.5	0.0534471853257432
2239	CL73.4.col4.row2.jpeg	CL73	4	col4	row2	CL73.4	1581	1.41619228336496	4344	2.74762808349146
795	CL73.4.col4.row3.jpeg	CL73	4	col4	row3	CL73.4	1581	0.502846299810247	1673	1.05819101834282
