Phenotype	Strain	Coefficient	p.value	q.value
hue	X49	0.633911115402455	0.39206960721858	0.901255547812761
hue	X50	2.26340763114725	0.00667742629166167	0.245626966590173
hue	X51	-0.356997817639242	0.742885672702463	0.979737742213732
hue	X57	1.40966509710589	0.372122486618081	0.901255547812761
hue	X72	-0.0258498179770418	0.969655834276201	0.979737742213732
hue	X8	-0.023140507956297	0.956874182013413	0.979737742213732
hue	X95	-1.10376795684574	0.209041358710215	0.738612800776092
hue	CL11	-0.0091333360256967	0.944187877560944	0.979737742213732
hue	CL18	0.81513392195188	0.442125363077958	0.901255547812761
hue	CL21	-0.625780687595007	0.519411194715624	0.977829923127039
hue	CL41	-1.51191120364333	0.126562479429125	0.738612800776092
hue	CL52	-1.23613945783795	0.189048980023482	0.738612800776092
hue	CL58	0.289154332635753	0.670844691963315	0.979737742213732
hue	CL73	-0.640308262273914	0.515337903275688	0.977829923127039
hue	X363	-0.261815443162913	0.844864449314866	0.979737742213732
hue	X79	-0.122959045570268	0.957884202651554	0.979737742213732
hue	X9	0.758824417168271	0.409668027942455	0.901255547812761
hue	CL72	0.145468076986113	0.857136233279226	0.979737742213732
hue	X451	1.84957964592528	0.259320800414037	0.859000151371498
saturation	X10	-1.0081345213912	0.142881675485142	0.645720392524655
saturation	X105	-0.240026707571705	0.632136621701993	0.93213602272348
saturation	X106	0.632073929758871	0.494911391812812	0.90449323331307
saturation	X107	1.0266707379504	0.225081699296298	0.645720392524655
saturation	X11	1.1534686451396	0.17375283162883	0.645720392524655
saturation	X123	-1.57322568158944	0.0268991515251175	0.285131006166246
saturation	X125	-1.54356108009232	0.0214309217429483	0.285131006166246
saturation	X135	0.991442648450784	0.247012517411662	0.645720392524655
saturation	X140	-1.26945684939211	0.318246169227776	0.716022258103994
saturation	X161	0.339904012135352	0.766480053506005	0.93213602272348
saturation	X162	-0.240408870896838	0.620908974513232	0.93213602272348
saturation	X2	0.351610786439497	0.748333081097122	0.93213602272348
saturation	X20	-0.785859634968961	0.214231120712683	0.645720392524655
saturation	X217	-0.618674278039011	0.322424298919299	0.716022258103994
saturation	X22	1.17486014344744	0.182086008520874	0.645720392524655
saturation	X224	-0.0592118336002083	0.806992461895691	0.93213602272348
saturation	X23	-0.946525424815857	0.136716534928964	0.645720392524655
saturation	X231	-0.289325287719116	0.572518237498607	0.93213602272348
saturation	X26	0.473620523843954	0.631579443515488	0.93213602272348
saturation	X27	-0.254636530701088	0.609204297734385	0.93213602272348
saturation	X299	-1.21356284109471	0.0737491070416316	0.434300297022941
saturation	X3	0.338571907976029	0.77139011436513	0.93213602272348
saturation	X303	0.824977226302338	0.435465201816805	0.85480206282558
saturation	X31	-0.864718979333119	0.190698734139314	0.645720392524655
saturation	X33	1.6994527475179	0.0384996438652237	0.340080187476143
saturation	X35	0.304640186466781	0.809023717835473	0.93213602272348
saturation	X351	0.174010845844332	0.945432413823297	0.993408335685902
saturation	X36	-0.258196173155712	0.61048977448892	0.93213602272348
saturation	X362	-1.29352320031952	0.060116953803309	0.434300297022941
saturation	X376	1.10054242408642	0.175751456518861	0.645720392524655
saturation	X384	-0.733613940771893	0.234269845951598	0.645720392524655
saturation	X40	0.151674638588797	0.968577436734977	0.993408335685902
saturation	X41	0.0990435854715694	0.974664782182394	0.993408335685902
saturation	X45	0.674932326939175	0.463633553284074	0.877592083001998
saturation	X49	-0.00308447156389044	0.860884192137521	0.970784301772098
saturation	X50	-1.57653191373295	0.0230342964502756	0.285131006166246
saturation	X51	0.337728908066233	0.777404764691679	0.93213602272348
saturation	X57	1.79860243745502	0.243194088521272	0.645720392524655
saturation	X72	0.120400044742658	0.998577824802801	0.998577824802801
saturation	X8	-1.21838547319237	0.0717935785322404	0.434300297022941
saturation	X95	0.0485642399339905	0.918154638403216	0.99310603745654
saturation	CL11	0.464760322902998	0.647493893266488	0.93213602272348
saturation	CL18	-0.283613342956177	0.684716587040941	0.93213602272348
saturation	CL21	0.975728597758846	0.255851476283354	0.645720392524655
saturation	CL41	-0.0780343207777917	0.807195268418604	0.93213602272348
saturation	CL52	0.364416293231558	0.753842259447838	0.93213602272348
saturation	CL58	0.411369450417673	0.693503043300402	0.93213602272348
saturation	CL73	2.29094130830473	0.00451340113464955	0.239210260136426
saturation	X363	0.865974478725019	0.385291834382696	0.816818688891315
saturation	X79	0.992570642889881	0.324236494235771	0.716022258103994
saturation	X9	-0.586513600625932	0.417982116114754	0.852040467464691
saturation	CL72	-0.000956449237828251	0.905716740600103	0.99310603745654
saturation	X451	-3.2427726332481	0.023239369225736	0.285131006166246
value	X10	-0.995153159441977	0.272942369155738	0.919430490246661
value	X105	0.34340039283881	0.824823229081364	0.919430490246661
value	X106	1.46147229632729	0.174835947348385	0.919430490246661
value	X107	0.736555599855793	0.532754287351419	0.919430490246661
value	X11	0.749775593788159	0.530910764414597	0.919430490246661
value	X123	-0.753234983509758	0.386966772571126	0.919430490246661
value	X125	-1.62423850430251	0.0678895701799217	0.919430490246661
value	X135	0.621577044855843	0.614622907025658	0.919430490246661
value	X140	1.24404974678849	0.54236926636674	0.919430490246661
value	X161	1.014064151336	0.357170191871204	0.919430490246661
value	X162	-0.670008598475797	0.413449988387898	0.919430490246661
value	X2	0.505219693177861	0.685122361657862	0.919430490246661
value	X20	-1.41115834572378	0.112413774714986	0.919430490246661
value	X217	-0.812268062680528	0.344820355656943	0.919430490246661
